[('8', '-12')] => [('6', '-15')] : 0.31
[('2', '-3')] => [('2', '-6')] : 0.65
[('8', '-12')] => [('9', '-11')] : 0.42
[('8', '-8')] => [('7', '-10')] : 0.32
[('7', '-11')] => [('7', '-13')] : 0.39
[('9', '-6')] => [('9', '-7')] : 0.58
[('8', '-10')] => [('5', '-14')] : 0.27
[('5', '-13')] => [('4', '-12')] : 0.31
[('6', '-9')] => [('6', '-10')] : 0.6
[('4', '-11')] => [('2', '-9')] : 0.28
[('4', '-9')] => [('3', '-7')] : 0.47
[('2', '-9')] => [('3', '-11')] : 0.49
[('6', '-18')] => [('5', '-18')] : 0.63
[('2', '-6')] => [('3', '-11')] : 0.28
[('5', '-15')] => [('4', '-14')] : 0.25
[('3', '-8')] => [('2', '-4')] : 0.42
[('4', '-13')] => [('3', '-12')] : 0.48
[('2', '-8')] => [('2', '-7')] : 0.72
[('5', '-11')] => [('5', '-10')] : 0.42
[('3', '-8')] => [('2', '-5')] : 0.44
[('8', '-10')] => [('9', '-9')] : 0.32
[('4', '-12')] => [('4', '-11')] : 0.42
[('4', '-12')] => [('4', '-13')] : 0.51
[('2', '-11')] => [('3', '-14')] : 0.28
[('8', '-9')] => [('7', '-11')] : 0.47
[('5', '-10')] => [('6', '-10')] : 0.46
[('9', '-8')] => [('8', '-9')] : 0.77
[('3', '-17')] => [('3', '-18')] : 0.3
[('6', '-11')] => [('7', '-9')] : 0.33
[('4', '-9')] => [('2', '-7')] : 0.32
[('7', '-13')] => [('5', '-15')] : 0.28
[('7', '-8')] => [('8', '-7')] : 0.4
[('5', '-10')] => [('5', '-9')] : 0.35
[('6', '-10')] => [('7', '-9')] : 0.41
[('2', '-5')] => [('2', '-7')] : 0.54
[('4', '-11')] => [('5', '-12')] : 0.37
[('4', '-13')] => [('4', '-14')] : 0.47
[('2', '-10')] => [('3', '-12')] : 0.55
[('4', '-13')] => [('4', '-12')] : 0.53
[('3', '-9')] => [('2', '-4')] : 0.3
[('7', '-11')] => [('7', '-10')] : 0.43
[('7', '-10')] => [('8', '-9')] : 0.41
[('7', '-15')] => [('8', '-13')] : 0.43
[('3', '-14')] => [('2', '-11')] : 0.48
[('6', '-14')] => [('8', '-12')] : 0.26
[('6', '-8')] => [('6', '-9')] : 0.49
[('2', '-9')] => [('2', '-11')] : 0.39
[('3', '-11')] => [('3', '-13')] : 0.31
[('8', '-12')] => [('7', '-12')] : 0.31
[('5', '-13')] => [('3', '-10')] : 0.27
[('7', '-7')] => [('8', '-6')] : 0.36
[('3', '-9')] => [('4', '-10')] : 0.4
[('3', '-12')] => [('4', '-14')] : 0.32
[('4', '-8')] => [('4', '-9')] : 0.5
[('7', '-7')] => [('7', '-8')] : 0.71
[('9', '-9')] => [('8', '-11')] : 0.47
[('6', '-15')] => [('7', '-14')] : 0.46
[('7', '-7')] => [('6', '-7')] : 0.28
[('4', '-10')] => [('2', '-7')] : 0.32
[('9', '-8')] => [('8', '-10')] : 0.5
[('6', '-13')] => [('5', '-14')] : 0.34
[('7', '-7')] => [('7', '-6')] : 0.34
[('7', '-9')] => [('6', '-10')] : 0.46
[('2', '-5')] => [('3', '-7')] : 0.42
[('2', '-12')] => [('2', '-15')] : 0.3
[('6', '-8')] => [('7', '-8')] : 0.51
[('4', '-10')] => [('5', '-11')] : 0.5
[('9', '-11')] => [('6', '-15')] : 0.49
[('7', '-10')] => [('5', '-10')] : 0.27
[('8', '-10')] => [('7', '-12')] : 0.53
[('8', '-9')] => [('6', '-11')] : 0.34
[('5', '-17')] => [('5', '-16')] : 0.42
[('3', '-7')] => [('2', '-6')] : 0.55
[('3', '-15')] => [('3', '-16')] : 0.62
[('2', '-11')] => [('3', '-13')] : 0.46
[('4', '-17')] => [('5', '-17')] : 0.5
[('3', '-16')] => [('4', '-16')] : 0.4
[('3', '-8')] => [('3', '-10')] : 0.48
[('4', '-10')] => [('4', '-11')] : 0.44
[('3', '-14')] => [('2', '-10')] : 0.54
[('2', '-3')] => [('2', '-4')] : 0.89
[('5', '-11')] => [('5', '-12')] : 0.5
[('3', '-6')] => [('3', '-5')] : 0.41
[('7', '-8')] => [('6', '-8')] : 0.4
[('6', '-16')] => [('6', '-17')] : 0.28
[('5', '-11')] => [('7', '-10')] : 0.3
[('6', '-17')] => [('6', '-16')] : 0.45
[('4', '-11')] => [('4', '-12')] : 0.5
[('2', '-5')] => [('3', '-8')] : 0.42
[('2', '-6')] => [('2', '-9')] : 0.3
[('2', '-12')] => [('3', '-14')] : 0.37
[('3', '-5')] => [('3', '-6')] : 0.69
[('3', '-17')] => [('4', '-17')] : 0.43
[('2', '-13')] => [('2', '-15')] : 0.47
[('2', '-5')] => [('2', '-4')] : 0.72
[('7', '-7')] => [('6', '-11')] : 0.36
[('2', '-10')] => [('3', '-10')] : 0.28
[('5', '-14')] => [('7', '-12')] : 0.28
[('9', '-5')] => [('9', '-6')] : 0.72
[('8', '-10')] => [('6', '-14')] : 0.25
[('2', '-7')] => [('2', '-4')] : 0.28
[('4', '-14')] => [('2', '-10')] : 0.28
[('2', '-10')] => [('2', '-8')] : 0.43
[('5', '-13')] => [('5', '-12')] : 0.32
[('3', '-13')] => [('3', '-10')] : 0.28
[('7', '-12')] => [('6', '-14')] : 0.41
[('7', '-9')] => [('7', '-7')] : 0.38
[('8', '-11')] => [('6', '-14')] : 0.38
[('4', '-16')] => [('4', '-15')] : 0.31
[('2', '-6')] => [('2', '-5')] : 0.7
[('7', '-9')] => [('6', '-12')] : 0.27
[('2', '-15')] => [('2', '-16')] : 0.68
[('2', '-13')] => [('2', '-12')] : 0.94
[('8', '-8')] => [('8', '-10')] : 0.36
[('4', '-13')] => [('7', '-13')] : 0.37
[('7', '-9')] => [('7', '-10')] : 0.56
[('3', '-13')] => [('2', '-12')] : 0.3
[('3', '-18')] => [('4', '-18')] : 0.77
[('9', '-11')] => [('7', '-14')] : 0.41
[('4', '-14')] => [('3', '-11')] : 0.42
[('7', '-10')] => [('6', '-10')] : 0.32
[('5', '-8')] => [('4', '-8')] : 0.49
[('4', '-14')] => [('6', '-15')] : 0.36
[('2', '-7')] => [('2', '-10')] : 0.26
[('4', '-10')] => [('5', '-10')] : 0.47
[('4', '-8')] => [('3', '-6')] : 0.46
[('6', '-18')] => [('5', '-17')] : 0.55
[('6', '-14')] => [('7', '-14')] : 0.38
[('3', '-10')] => [('2', '-9')] : 0.43
[('8', '-11')] => [('7', '-11')] : 0.38
[('2', '-8')] => [('2', '-11')] : 0.27
[('6', '-16')] => [('8', '-13')] : 0.25
[('3', '-10')] => [('2', '-5')] : 0.27
[('6', '-15')] => [('6', '-16')] : 0.31
[('2', '-13')] => [('2', '-9')] : 0.44
[('9', '-10')] => [('7', '-13')] : 0.6
[('6', '-12')] => [('6', '-11')] : 0.48
[('7', '-8')] => [('7', '-9')] : 0.55
[('5', '-9')] => [('5', '-10')] : 0.51
[('4', '-11')] => [('4', '-10')] : 0.35
[('3', '-14')] => [('3', '-11')] : 0.4
[('7', '-10')] => [('7', '-12')] : 0.27
[('3', '-6')] => [('2', '-6')] : 0.42
[('2', '-9')] => [('2', '-7')] : 0.46
[('3', '-9')] => [('2', '-9')] : 0.29
[('3', '-7')] => [('2', '-5')] : 0.47
[('4', '-14')] => [('5', '-14')] : 0.49
[('5', '-12')] => [('5', '-13')] : 0.3
[('3', '-14')] => [('3', '-13')] : 0.79
[('3', '-6')] => [('3', '-10')] : 0.33
[('4', '-18')] => [('5', '-18')] : 0.29
[('6', '-12')] => [('5', '-13')] : 0.26
[('3', '-11')] => [('4', '-12')] : 0.45
[('8', '-11')] => [('8', '-12')] : 0.43
[('4', '-16')] => [('3', '-16')] : 0.49
[('3', '-15')] => [('3', '-13')] : 0.44
[('2', '-12')] => [('2', '-10')] : 0.6
[('3', '-14')] => [('3', '-15')] : 0.57
[('8', '-13')] => [('6', '-15')] : 0.54
[('7', '-14')] => [('5', '-14')] : 0.25
[('3', '-9')] => [('2', '-6')] : 0.47
[('2', '-9')] => [('2', '-8')] : 0.68
[('5', '-8')] => [('4', '-7')] : 0.43
[('2', '-6')] => [('3', '-8')] : 0.44
[('3', '-8')] => [('4', '-12')] : 0.26
[('8', '-13')] => [('5', '-14')] : 0.29
[('7', '-11')] => [('8', '-11')] : 0.32
[('3', '-6')] => [('4', '-8')] : 0.3
[('6', '-12')] => [('7', '-12')] : 0.37
[('8', '-11')] => [('7', '-12')] : 0.64
[('3', '-6')] => [('3', '-7')] : 0.86
[('8', '-12')] => [('3', '-10')] : 0.25
[('9', '-12')] => [('9', '-11')] : 0.58
[('8', '-13')] => [('3', '-10')] : 0.27
[('3', '-11')] => [('4', '-14')] : 0.28
[('5', '-14')] => [('5', '-15')] : 0.42
[('2', '-8')] => [('3', '-9')] : 0.39
[('8', '-10')] => [('6', '-12')] : 0.25
[('2', '-7')] => [('2', '-8')] : 0.71
[('9', '-10')] => [('8', '-11')] : 0.54
