[('2', '-10'), ('2', '-9')] => [('2', '-11')] : 0.65
[('2', '-10')] => [('2', '-9'), ('2', '-11')] : 0.43
[('2', '-4'), ('2', '-6')] => [('2', '-5')] : 1.0
[('2', '-4')] => [('2', '-6'), ('2', '-5')] : 0.66
[('3', '-11'), ('4', '-13')] => [('3', '-12')] : 0.79
[('3', '-11')] => [('4', '-13'), ('3', '-12')] : 0.3
[('2', '-7'), ('2', '-8')] => [('2', '-9')] : 0.69
[('2', '-7')] => [('2', '-8'), ('2', '-9')] : 0.49
[('3', '-12'), ('3', '-11')] => [('3', '-13')] : 0.48
[('3', '-12')] => [('3', '-11'), ('3', '-13')] : 0.36
[('3', '-8'), ('3', '-9')] => [('3', '-7')] : 0.73
[('3', '-8')] => [('3', '-9'), ('3', '-7')] : 0.51
[('3', '-8'), ('3', '-10')] => [('3', '-9')] : 0.98
[('3', '-8')] => [('3', '-10'), ('3', '-9')] : 0.47
[('7', '-12'), ('6', '-14')] => [('7', '-13')] : 0.82
[('7', '-12')] => [('6', '-14'), ('7', '-13')] : 0.33
[('3', '-10'), ('3', '-9')] => [('3', '-8')] : 0.55
[('3', '-10')] => [('3', '-9'), ('3', '-8')] : 0.32
[('2', '-10'), ('2', '-9')] => [('2', '-8')] : 0.64
[('2', '-10')] => [('2', '-9'), ('2', '-8')] : 0.43
[('3', '-12'), ('2', '-10')] => [('3', '-11')] : 0.77
[('3', '-12')] => [('2', '-10'), ('3', '-11')] : 0.43
[('2', '-5'), ('2', '-7')] => [('2', '-6')] : 0.96
[('2', '-5')] => [('2', '-7'), ('2', '-6')] : 0.52
[('7', '-13'), ('7', '-12')] => [('6', '-13')] : 0.54
[('7', '-13')] => [('7', '-12'), ('6', '-13')] : 0.3
[('6', '-14'), ('7', '-13')] => [('6', '-13')] : 0.5
[('6', '-14')] => [('7', '-13'), ('6', '-13')] : 0.29
[('3', '-12'), ('3', '-10')] => [('3', '-11')] : 0.96
[('3', '-12')] => [('3', '-10'), ('3', '-11')] : 0.51
[('2', '-7'), ('2', '-6')] => [('2', '-8')] : 0.64
[('2', '-7')] => [('2', '-6'), ('2', '-8')] : 0.43
[('2', '-8'), ('2', '-7')] => [('2', '-9')] : 0.69
[('2', '-8')] => [('2', '-7'), ('2', '-9')] : 0.5
[('3', '-11'), ('3', '-12')] => [('4', '-13')] : 0.47
[('3', '-11')] => [('3', '-12'), ('4', '-13')] : 0.3
[('3', '-13'), ('3', '-12')] => [('3', '-11')] : 0.7
[('3', '-13')] => [('3', '-12'), ('3', '-11')] : 0.53
[('2', '-9'), ('2', '-8')] => [('2', '-10')] : 0.58
[('2', '-9')] => [('2', '-8'), ('2', '-10')] : 0.39
[('7', '-13'), ('7', '-12')] => [('6', '-14')] : 0.54
[('7', '-13')] => [('7', '-12'), ('6', '-14')] : 0.3
[('3', '-11'), ('4', '-12')] => [('3', '-10')] : 0.73
